File Name:,G:\PUM\DATA\MicroPEM_010318_160408raw.csv
Download Date:,01/03/2018
Total Download Time (s):,3.3

Device Serial #:,RTI321177N
Date/Time Hardware:,5/24/2016
Date/Time Software:,1/27/2017,v2.0.6236.20371
Participant ID#:,
Filter ID#:,S000000
Participant Weight (kg),NA
Inlet Aerosol Size:,PM2.5
Laser Cycling Variables:Delay - Sampling time - Off time,1,1,8
System Times,No cycling - Always On
Sensor,Slope,Offset,Log Interval,High Target (ref only),Low target (ref only)
Nephelometer,3.0000,87,10
Temperature,1.0000,53,30
Humidity,1.0000,-8,10
Inlet Pressure,4095.0000,0,30,1920,1408
Orifice Pressure,4095.0000,0,30,1920,1408
Flow,,,30,900,200,0.5
Accelerometer,,,30
Battery,,,60
Ventilation,NA,NA

Date,Time,RH-Corrected Nephelometer,RH-Corrected Nephelometer HR,Temp,RH,Battery,Inlet Press,Orifice Press,Flow,X-axis,Y-axis,Z-axis,Vector Sum Composite,ShutDownReason,Wearing Compliance,ValidityWearingCompliance validation
Date,Time,μg/m³,μg/m³,C,%,V,in H2O,in H2O,Lpm,g-unit,g-unit,g-unit,g-unit,,0=valid, 1=questionable, 2=invalid,0=valid, 1=questionable, 2=invalid

5/25/2016,06:37:10,29.220,30.681,22.8,27.8,4.1,1.97,0.81,0.50,,,,,,,
5/25/2016,06:37:20,26.293,27.754,,27.9,,,,,,,,,,,
5/25/2016,06:37:30,20.438,21.898,,28.1,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:37:40,14.612,16.073,23.0,27.7,,1.97,0.81,0.50,,,,,,,
5/25/2016,06:37:50,14.585,14.585,,28.5,,,,,,,,,,,
5/25/2016,06:38:00,14.578,17.493,,28.7,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:38:10,17.509,17.509,23.0,28.4,4.0,1.98,0.82,0.50,,,,,,,
5/25/2016,06:38:20,23.307,24.764,,29.0,,,,,,,,,,,
5/25/2016,06:38:30,14.574,16.031,,28.9,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:38:40,26.261,26.261,22.9,28.4,,1.97,0.82,0.50,,,,,,,
5/25/2016,06:38:50,17.503,20.420,,28.5,,,,,,,,,,,
5/25/2016,06:39:00,11.661,14.576,,28.8,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:39:10,23.307,23.307,23.0,29.0,4.1,1.97,0.81,0.50,,,,,,,
5/25/2016,06:39:20,23.314,26.228,,28.9,,,,,,,,,,,
5/25/2016,06:39:30,20.396,21.853,,29.0,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:39:40,20.405,21.862,23.0,28.8,,1.97,0.82,0.50,,,,,,,
5/25/2016,06:39:50,14.570,14.570,,29.0,,,,,,,,,,,
5/25/2016,06:40:00,14.591,14.591,,28.4,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:40:10,14.597,16.057,22.9,28.2,4.0,1.98,0.82,0.50,,,,,,,
5/25/2016,06:40:20,23.341,24.800,,28.4,,,,,,,,,,,
5/25/2016,06:40:30,14.600,16.060,,28.1,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:40:40,14.588,17.506,23.1,28.4,,1.98,0.82,0.50,,,,,,,
5/25/2016,06:40:50,14.585,16.044,,28.5,,,,,,,,,,,
5/25/2016,06:41:00,20.423,21.882,,28.4,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:41:10,17.530,18.991,23.0,27.8,4.1,1.97,0.82,0.50,,,,,,,
5/25/2016,06:41:20,17.509,17.509,,28.4,,,,,,,,,,,
5/25/2016,06:41:30,32.144,32.144,,27.7,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:41:40,11.700,14.625,22.8,27.3,,1.97,0.82,0.50,,,,,,,
5/25/2016,06:41:50,14.615,14.615,,27.6,,,,,,,,,,,
5/25/2016,06:42:00,20.476,23.401,,27.3,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:42:10,32.150,32.150,22.9,27.7,4.1,1.97,0.80,0.50,,,,,,,
5/25/2016,06:42:20,20.455,23.378,,27.7,,,,,,,,,,,
5/25/2016,06:42:30,20.447,23.368,,27.9,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:42:40,26.331,27.794,22.9,27.2,,1.97,0.81,0.50,,,,,,,
5/25/2016,06:42:50,17.542,19.004,,27.5,,,,,,,,,,,
5/25/2016,06:43:00,11.690,13.151,,27.7,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:43:10,23.384,23.384,22.9,27.6,4.0,1.97,0.81,0.50,,,,,,,
5/25/2016,06:43:20,17.535,17.535,,27.7,,,,,,,,,,,
5/25/2016,06:43:30,11.702,13.164,,27.2,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:43:40,17.503,18.961,22.9,28.5,,1.97,0.81,0.50,,,,,,,
5/25/2016,06:43:50,20.423,20.423,,28.4,,,,,,,,,,,
5/25/2016,06:44:00,20.412,21.870,,28.7,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:44:10,20.452,21.913,22.9,27.8,4.1,1.97,0.81,0.50,,,,,,,
5/25/2016,06:44:20,14.621,17.545,,27.4,,,,,,,,,,,
5/25/2016,06:44:30,29.168,30.627,,28.5,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:44:40,11.687,13.148,22.9,27.8,,1.97,0.81,0.50,,,,,,,
5/25/2016,06:44:50,40.925,40.925,,27.6,,,,,,,,,,,
5/25/2016,06:45:00,20.469,21.931,,27.4,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:45:10,26.350,27.814,22.9,26.9,4.0,1.97,0.80,0.50,,,,,,,
5/25/2016,06:45:20,23.417,26.344,,27.0,,,,,,,,,,,
5/25/2016,06:45:30,20.476,21.939,,27.3,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:45:40,20.490,20.490,22.9,27.0,,1.98,0.82,0.50,,,,,,,
5/25/2016,06:45:50,20.491,20.491,,26.9,,,,,,,,,,,
5/25/2016,06:46:00,14.626,17.551,,27.3,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:46:10,20.478,20.478,23.0,27.2,4.0,1.97,0.81,0.50,,,,,,,
5/25/2016,06:46:20,17.548,17.548,,27.4,,,,,,,,,,,
5/25/2016,06:46:30,14.644,14.644,,26.7,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:46:40,14.638,16.102,22.9,26.9,,1.98,0.82,0.50,,,,,,,
5/25/2016,06:46:50,17.552,17.552,,27.2,,,,,,,,,,,
5/25/2016,06:47:00,17.567,17.567,,26.9,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:47:10,17.550,17.550,23.0,27.3,4.1,1.97,0.80,0.50,,,,,,,
5/25/2016,06:47:20,14.639,14.639,,26.9,,,,,,,,,,,
5/25/2016,06:47:30,29.242,29.242,,27.4,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:47:40,17.536,17.536,22.9,27.7,,1.98,0.81,0.50,,,,,,,
5/25/2016,06:47:50,23.392,23.392,,27.5,,,,,,,,,,,
5/25/2016,06:48:00,14.622,16.084,,27.4,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:48:10,23.349,24.809,22.9,28.3,4.1,1.97,0.82,0.50,,,,,,,
5/25/2016,06:48:20,14.602,14.602,,28.0,,,,,,,,,,,
5/25/2016,06:48:30,29.158,29.158,,28.7,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:48:40,20.447,20.447,22.8,27.9,,1.97,0.81,0.50,,,,,,,
5/25/2016,06:48:50,26.289,27.749,,27.9,,,,,,,,,,,
5/25/2016,06:49:00,26.300,26.300,,27.7,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:49:10,17.533,17.533,22.8,27.7,4.1,1.97,0.82,0.50,,,,,,,
5/25/2016,06:49:20,26.275,27.735,,28.2,,,,,,,,,,,
5/25/2016,06:49:30,11.688,14.610,,27.8,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:49:40,43.791,43.791,22.9,28.2,,1.96,0.81,0.50,,,,,,,
5/25/2016,06:49:50,17.493,18.951,,28.7,,,,,,,,,,,
5/25/2016,06:50:00,14.592,14.592,,28.3,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:50:10,11.667,13.126,23.0,28.5,4.1,1.96,0.81,0.50,,,,,,,
5/25/2016,06:50:20,14.576,16.034,,28.8,,,,,,,,,,,
5/25/2016,06:50:30,14.567,17.480,,29.0,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:50:40,40.761,42.217,22.9,29.3,,1.97,0.81,0.50,,,,,,,
5/25/2016,06:50:50,23.296,24.752,,29.2,,,,,,,,,,,
5/25/2016,06:51:00,11.651,13.108,,29.1,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:51:10,17.493,17.493,23.0,28.7,4.1,1.98,0.81,0.50,,,,,,,
5/25/2016,06:51:20,11.654,14.567,,29.0,,,,,,,,,,,
5/25/2016,06:51:30,20.420,23.337,,28.5,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:51:40,14.592,16.051,22.9,28.3,,1.97,0.80,0.51,,,,,,,
5/25/2016,06:51:50,17.530,18.991,,27.8,,,,,,,,,,,
5/25/2016,06:52:00,14.611,16.072,,27.7,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:52:10,11.697,13.159,22.9,27.4,4.0,1.97,0.82,0.50,,,,,,,
5/25/2016,06:52:20,14.610,16.071,,27.8,,,,,,,,,,,
5/25/2016,06:52:30,23.388,24.849,,27.5,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:52:40,81.751,83.211,22.9,28.1,,1.97,0.81,0.50,,,,,,,
5/25/2016,06:52:50,14.582,16.040,,28.6,,,,,,,,,,,
5/25/2016,06:53:00,17.484,17.484,,29.0,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:53:10,32.130,33.591,23.0,27.9,4.0,1.98,0.82,0.50,,,,,,,
5/25/2016,06:53:20,17.526,20.447,,27.9,,,,,,,,,,,
5/25/2016,06:53:30,17.530,18.991,,27.8,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:53:40,17.538,18.999,23.0,27.6,,1.97,0.81,0.50,,,,,,,
5/25/2016,06:53:50,14.649,16.113,,26.5,,,,,,,,,,,
5/25/2016,06:54:00,14.631,16.094,,27.1,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:54:10,14.628,16.091,23.0,27.2,4.1,1.97,0.81,0.50,,,,,,,
5/25/2016,06:54:20,20.461,20.461,,27.6,,,,,,,,,,,
5/25/2016,06:54:30,14.610,16.071,,27.8,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:54:40,20.461,20.461,23.0,27.6,,1.97,0.81,0.50,,,,,,,
5/25/2016,06:54:50,14.605,16.065,,27.9,,,,,,,,,,,
5/25/2016,06:55:00,11.675,14.593,,28.3,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:55:10,11.680,13.140,22.9,28.1,4.0,1.97,0.81,0.50,,,,,,,
5/25/2016,06:55:20,14.593,14.593,,28.3,,,,,,,,,,,
5/25/2016,06:55:30,17.517,17.517,,28.2,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:55:40,14.587,16.045,22.9,28.5,,1.97,0.81,0.50,,,,,,,
5/25/2016,06:55:50,11.672,13.130,,28.4,,,,,,,,,,,
5/25/2016,06:56:00,14.591,14.591,,28.4,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:56:10,17.524,17.524,23.0,28.0,4.0,1.97,0.81,0.50,,,,,,,
5/25/2016,06:56:20,14.622,14.622,,27.4,,,,,,,,,,,
5/25/2016,06:56:30,14.623,16.086,,27.4,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:56:40,14.625,14.625,23.0,27.3,,1.97,0.81,0.50,,,,,,,
5/25/2016,06:56:50,17.550,20.474,,27.3,,,,,,,,,,,
5/25/2016,06:57:00,14.626,14.626,,27.3,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:57:10,17.539,20.462,22.9,27.6,4.0,1.97,0.81,0.50,,,,,,,
5/25/2016,06:57:20,23.395,26.320,,27.4,,,,,,,,,,,
5/25/2016,06:57:30,14.622,17.547,,27.4,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:57:40,17.551,17.551,22.9,27.3,,1.97,0.81,0.50,,,,,,,
5/25/2016,06:57:50,17.536,18.998,,27.7,,,,,,,,,,,
5/25/2016,06:58:00,14.628,16.091,,27.2,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:58:10,11.683,13.143,22.9,28.0,4.0,1.97,0.81,0.50,,,,,,,
5/25/2016,06:58:20,11.697,13.159,,27.4,,,,,,,,,,,
5/25/2016,06:58:30,14.632,14.632,,27.1,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:58:40,20.474,23.399,22.8,27.3,,1.97,0.81,0.50,,,,,,,
5/25/2016,06:58:50,14.638,16.102,,26.9,,,,,,,,,,,
5/25/2016,06:59:00,14.638,16.102,,26.9,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:59:10,17.544,19.006,23.0,27.5,4.0,1.97,0.82,0.50,,,,,,,
5/25/2016,06:59:20,11.701,13.163,,27.3,,,,,,,,,,,
5/25/2016,06:59:30,14.641,14.641,,26.8,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,06:59:40,17.539,19.001,22.9,27.6,,1.96,0.81,0.50,,,,,,,
5/25/2016,06:59:50,11.709,14.637,,26.9,,,,,,,,,,,
5/25/2016,07:00:00,17.548,20.473,,27.4,4.1,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:00:10,11.707,13.171,23.0,27.0,4.1,1.97,0.81,0.50,,,,,,,
5/25/2016,07:00:20,26.324,27.787,,27.3,,,,,,,,,,,
5/25/2016,07:00:30,11.692,13.153,,27.6,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:00:40,17.526,17.526,22.9,27.9,,1.97,0.81,0.50,,,,,,,
5/25/2016,07:00:50,11.696,13.158,,27.5,,,,,,,,,,,
5/25/2016,07:01:00,23.382,26.304,,27.7,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:01:10,14.621,16.083,23.0,27.4,4.0,1.97,0.82,0.50,,,,,,,
5/25/2016,07:01:20,14.621,16.083,,27.4,,,,,,,,,,,
5/25/2016,07:01:30,20.455,20.455,,27.7,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:01:40,11.686,14.607,23.1,27.9,,1.98,0.82,0.50,,,,,,,
5/25/2016,07:01:50,17.541,17.541,,27.5,,,,,,,,,,,
5/25/2016,07:02:00,11.686,13.147,,27.9,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:02:10,20.466,20.466,22.9,27.5,4.1,1.97,0.81,0.50,,,,,,,
5/25/2016,07:02:20,20.447,20.447,,27.9,,,,,,,,,,,
5/25/2016,07:02:30,20.454,20.454,,27.8,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:02:40,14.612,16.073,22.9,27.7,,1.97,0.81,0.50,,,,,,,
5/25/2016,07:02:50,23.384,24.845,,27.6,,,,,,,,,,,
5/25/2016,07:03:00,14.609,17.530,,27.8,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:03:10,11.683,14.603,22.9,28.0,4.1,1.98,0.82,0.50,,,,,,,
5/25/2016,07:03:20,11.673,13.132,,28.4,,,,,,,,,,,
5/25/2016,07:03:30,14.605,16.065,,27.9,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:03:40,17.547,17.547,22.9,27.4,,1.97,0.82,0.50,,,,,,,
5/25/2016,07:03:50,20.480,20.480,,27.2,,,,,,,,,,,
5/25/2016,07:04:00,14.597,14.597,,28.2,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:04:10,14.628,17.554,23.0,27.2,4.1,1.97,0.81,0.50,,,,,,,
5/25/2016,07:04:20,14.618,16.080,,27.5,,,,,,,,,,,
5/25/2016,07:04:30,11.701,14.626,,27.3,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:04:40,14.615,16.076,22.9,27.6,,1.98,0.80,0.50,,,,,,,
5/25/2016,07:04:50,11.697,13.159,,27.4,,,,,,,,,,,
5/25/2016,07:05:00,32.351,33.822,,24.6,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:05:10,17.558,17.558,22.8,27.1,4.0,1.97,0.82,0.50,,,,,,,
5/25/2016,07:05:20,11.701,14.626,,27.3,,,,,,,,,,,
5/25/2016,07:05:30,17.538,18.999,,27.6,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:05:40,14.623,14.623,22.9,27.4,,1.98,0.82,0.50,,,,,,,
5/25/2016,07:05:50,14.612,16.073,,27.7,,,,,,,,,,,
5/25/2016,07:06:00,14.631,14.631,,27.1,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:06:10,17.544,19.006,23.0,27.5,4.1,1.97,0.81,0.50,,,,,,,
5/25/2016,07:06:20,11.706,13.169,,27.1,,,,,,,,,,,
5/25/2016,07:06:30,14.615,16.076,,27.6,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:06:40,14.621,14.621,23.0,27.4,,1.97,0.82,0.50,,,,,,,
5/25/2016,07:06:50,11.689,11.689,,27.7,,,,,,,,,,,
5/25/2016,07:07:00,17.551,17.551,,27.3,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:07:10,17.548,17.548,22.9,27.4,4.1,1.97,0.81,0.50,,,,,,,
5/25/2016,07:07:20,11.697,11.697,,27.4,,,,,,,,,,,
5/25/2016,07:07:30,17.526,18.986,,27.9,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:07:40,32.150,33.611,22.9,27.7,,1.97,0.81,0.50,,,,,,,
5/25/2016,07:07:50,11.683,13.143,,28.0,,,,,,,,,,,
5/25/2016,07:08:00,17.529,17.529,,27.9,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:08:10,20.431,20.431,23.0,28.3,4.1,1.97,0.81,0.50,,,,,,,
5/25/2016,07:08:20,20.422,20.422,,28.5,,,,,,,,,,,
5/25/2016,07:08:30,11.669,13.128,,28.5,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:08:40,11.679,14.598,23.1,28.1,,1.97,0.81,0.50,,,,,,,
5/25/2016,07:08:50,17.547,17.547,,27.4,,,,,,,,,,,
5/25/2016,07:09:00,23.403,23.403,,27.2,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:09:10,11.649,13.105,23.0,29.2,4.0,1.97,0.81,0.50,,,,,,,
5/25/2016,07:09:20,17.536,18.998,,27.7,,,,,,,,,,,
5/25/2016,07:09:30,17.538,20.461,,27.6,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:09:40,17.558,17.558,22.9,27.1,,1.97,0.81,0.50,,,,,,,
5/25/2016,07:09:50,17.539,19.001,,27.6,,,,,,,,,,,
5/25/2016,07:10:00,17.560,17.560,,27.0,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:10:10,17.623,17.623,23.0,25.3,4.1,1.97,0.81,0.50,,,,,,,
5/25/2016,07:10:20,14.620,17.544,,27.5,,,,,,,,,,,
5/25/2016,07:10:30,14.615,16.076,,27.6,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:10:40,14.585,16.044,22.9,28.5,,1.97,0.81,0.50,,,,,,,
5/25/2016,07:10:50,11.666,11.666,,28.6,,,,,,,,,,,
5/25/2016,07:11:00,14.589,16.048,,28.4,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:11:10,14.588,14.588,22.9,28.4,4.1,1.98,0.82,0.50,,,,,,,
5/25/2016,07:11:20,14.600,14.600,,28.1,,,,,,,,,,,
5/25/2016,07:11:30,14.585,14.585,,28.5,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:11:40,17.545,17.545,22.9,27.4,,1.97,0.81,0.50,,,,,,,
5/25/2016,07:11:50,20.491,20.491,,26.9,,,,,,,,,,,
5/25/2016,07:12:00,17.618,19.086,,25.4,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:12:10,17.544,17.544,23.0,27.5,4.1,1.97,0.82,0.50,,,,,,,
5/25/2016,07:12:20,11.685,13.145,,27.9,,,,,,,,,,,
5/25/2016,07:12:30,14.596,16.055,,28.2,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:12:40,11.692,13.153,23.0,27.6,,1.97,0.81,0.50,,,,,,,
5/25/2016,07:12:50,17.552,17.552,,27.2,,,,,,,,,,,
5/25/2016,07:13:00,11.708,14.636,,27.0,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:13:10,26.329,27.791,23.0,27.2,4.0,1.97,0.82,0.50,,,,,,,
5/25/2016,07:13:20,11.678,13.137,,28.2,,,,,,,,,,,
5/25/2016,07:13:30,14.582,14.582,,28.6,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:13:40,14.617,16.079,23.0,27.5,,1.97,0.82,0.50,,,,,,,
5/25/2016,07:13:50,14.625,16.087,,27.3,,,,,,,,,,,
5/25/2016,07:14:00,20.468,20.468,,27.5,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:14:10,11.690,11.690,23.2,27.7,4.0,1.98,0.82,0.50,,,,,,,
5/25/2016,07:14:20,14.610,14.610,,27.8,,,,,,,,,,,
5/25/2016,07:14:30,11.697,13.159,,27.4,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:14:40,14.617,14.617,23.0,27.5,,1.98,0.82,0.50,,,,,,,
5/25/2016,07:14:50,17.532,20.454,,27.8,,,,,,,,,,,
5/25/2016,07:15:00,14.605,17.526,,27.9,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:15:10,14.617,16.079,22.9,27.5,4.1,1.98,0.82,0.50,,,,,,,
5/25/2016,07:15:20,23.366,24.826,,28.0,,,,,,,,,,,
5/25/2016,07:15:30,11.670,14.588,,28.4,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:15:40,11.675,13.134,23.1,28.3,,1.98,0.82,0.50,,,,,,,
5/25/2016,07:15:50,14.588,17.506,,28.4,,,,,,,,,,,
5/25/2016,07:16:00,17.496,17.496,,28.7,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:16:10,20.441,20.441,23.0,28.0,4.0,1.97,0.81,0.50,,,,,,,
5/25/2016,07:16:20,14.607,14.607,,27.9,,,,,,,,,,,
5/25/2016,07:16:30,11.669,11.669,,28.5,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:16:40,14.593,14.593,23.0,28.3,,1.97,0.81,0.50,,,,,,,
5/25/2016,07:16:50,14.593,14.593,,28.3,,,,,,,,,,,
5/25/2016,07:17:00,14.603,16.064,,28.0,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:17:10,14.585,14.585,23.0,28.5,4.0,1.97,0.82,0.50,,,,,,,
5/25/2016,07:17:20,14.596,16.055,,28.2,,,,,,,,,,,
5/25/2016,07:17:30,11.677,13.136,,28.2,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:17:40,11.711,13.175,23.1,26.9,,1.97,0.80,0.50,,,,,,,
5/25/2016,07:17:50,17.532,17.532,,27.8,,,,,,,,,,,
5/25/2016,07:18:00,17.523,18.983,,28.0,,,,,1.00,0.00,0.02,1.00,,,
5/25/2016,07:18:10,20.452,21.913,23.0,27.8,4.0,1.97,0.81,0.50,,,,,,,
5/25/2016,07:18:20,20.478,20.478,,27.2,,,,,,,,,,,
5/25/2016,07:18:30,14.626,16.088,,27.3,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:18:40,14.603,16.064,22.9,28.0,,1.97,0.81,0.50,,,,,,,
5/25/2016,07:18:50,14.607,17.529,,27.9,,,,,,,,,,,
5/25/2016,07:19:00,11.689,13.150,,27.7,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:19:10,17.554,17.554,23.0,27.2,4.0,1.97,0.81,0.50,,,,,,,
5/25/2016,07:19:20,14.618,14.618,,27.5,,,,,,,,,,,
5/25/2016,07:19:30,17.520,18.980,,28.1,,,,,1.00,0.00,0.02,1.00,,,
5/25/2016,07:19:40,17.544,17.544,22.9,27.5,,1.97,0.82,0.50,,,,,,,
5/25/2016,07:19:50,14.631,16.094,,27.1,,,,,,,,,,,
5/25/2016,07:20:00,11.707,13.171,,27.0,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:20:10,14.631,14.631,23.0,27.1,4.1,1.97,0.82,0.50,,,,,,,
5/25/2016,07:20:20,17.568,17.568,,26.8,,,,,,,,,,,
5/25/2016,07:20:30,14.634,16.098,,27.0,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:20:40,32.152,35.075,22.9,27.6,,1.98,0.82,0.50,,,,,,,
5/25/2016,07:20:50,14.617,16.079,,27.5,,,,,,,,,,,
5/25/2016,07:21:00,20.480,20.480,,27.2,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:21:10,14.627,14.627,22.9,27.2,4.1,1.98,0.82,0.50,,,,,,,
5/25/2016,07:21:20,29.232,30.694,,27.6,,,,,,,,,,,
5/25/2016,07:21:30,14.605,16.065,,27.9,,,,,1.00,0.00,0.02,1.00,,,
5/25/2016,07:21:40,20.438,21.898,22.9,28.1,,1.97,0.81,0.50,,,,,,,
5/25/2016,07:21:50,14.593,16.053,,28.3,,,,,,,,,,,
5/25/2016,07:22:00,14.610,16.071,,27.8,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:22:10,14.621,16.083,23.0,27.4,4.0,1.97,0.82,0.50,,,,,,,
5/25/2016,07:22:20,14.620,16.082,,27.5,,,,,,,,,,,
5/25/2016,07:22:30,26.324,26.324,,27.3,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:22:40,14.595,14.595,23.0,28.2,,1.98,0.82,0.50,,,,,,,
5/25/2016,07:22:50,20.441,20.441,,28.0,,,,,,,,,,,
5/25/2016,07:23:00,14.582,16.040,,28.6,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:23:10,17.527,18.988,23.0,27.9,4.0,1.97,0.81,0.50,,,,,,,
5/25/2016,07:23:20,14.596,16.055,,28.2,,,,,,,,,,,
5/25/2016,07:23:30,11.678,13.137,,28.2,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:23:40,11.683,13.143,22.8,28.0,,1.97,0.81,0.50,,,,,,,
5/25/2016,07:23:50,35.099,35.099,,27.3,,,,,,,,,,,
5/25/2016,07:24:00,14.639,16.103,,26.9,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:24:10,11.695,13.157,23.0,27.5,4.0,1.97,0.81,0.50,,,,,,,
5/25/2016,07:24:20,14.639,16.103,,26.9,,,,,,,,,,,
5/25/2016,07:24:30,14.625,16.087,,27.3,,,,,1.00,0.00,0.02,1.00,,,
5/25/2016,07:24:40,20.473,20.473,22.9,27.4,,1.97,0.80,0.51,,,,,,,
5/25/2016,07:24:50,14.602,16.062,,28.0,,,,,,,,,,,
5/25/2016,07:25:00,14.616,17.539,,27.6,,,,,1.00,0.00,0.02,1.00,,,
5/25/2016,07:25:10,17.512,18.971,22.9,28.3,4.1,1.97,0.80,0.50,,,,,,,
5/25/2016,07:25:20,11.679,13.139,,28.1,,,,,,,,,,,
5/25/2016,07:25:30,14.598,16.058,,28.1,,,,,1.00,0.00,0.01,1.00,,,
5/25/2016,07:25:40,17.513,17.513,22.9,28.2,,1.98,0.81,0.50,,,,,,,
5/25/2016,07:25:50,14.584,16.043,,28.5,,,,,,,,,,,
5/25/2016,07:26:00,17.501,18.959,,28.5,,,,,1.00,0.00,0.01,1.00,,,
